date,Change,open,high,low,close,volume,Value,Market_Cap
2022-10-21,-3.65,1059.03,1059.03,1013.69,1019.82,692928425.0,14609.98,4093997.42
2022-10-24,-3.3,1021.25,1023.51,977.41,986.15,610787691.0,12073.17,3958796.51
2022-10-25,1.17,980.47,1011.39,962.45,997.7,712216798.0,12608.49,4005304.66
2022-10-26,-0.44,1000.71,1004.55,984.71,993.36,422922792.0,8047.6,3988094.81
2022-10-27,3.49,994.82,1028.01,990.48,1028.01,600965916.0,11117.26,4127405.73
2022-10-28,-0.06,1036.27,1044.57,1026.53,1027.36,609929652.0,13335.01,4125089.83
2022-10-31,0.06,1028.24,1030.32,1005.0,1027.94,620277443.0,11410.0,4129207.83
2022-11-01,0.57,1034.77,1043.53,1027.39,1033.75,567989212.0,10728.83,4152557.64
2022-11-02,-1.02,1033.51,1034.73,1018.64,1023.19,530593291.0,10084.08,4110411.11
2022-11-03,-0.33,1011.41,1023.95,1010.65,1019.81,413341146.0,7865.71,4097167.81
2022-11-04,-2.22,1008.23,1009.96,974.61,997.15,693619316.0,12902.4,4006232.31
2022-11-07,-2.2,989.74,996.18,969.61,975.19,603107669.0,10549.19,3917773.98
2022-11-08,0.66,960.93,981.86,956.97,981.65,609915041.0,10367.72,3943872.27
2022-11-09,0.4,983.62,994.79,977.93,985.59,545890615.0,9972.14,3959644.73
2022-11-10,-3.89,974.76,976.31,935.78,947.24,650774435.0,10827.11,3805062.94
2022-11-11,0.77,954.95,966.7,949.49,954.53,700743830.0,10989.41,3834858.67
2022-11-14,-1.41,939.94,945.29,923.53,941.04,623210369.0,9444.5,3781237.64
2022-11-15,-3.1,926.08,929.06,900.17,911.9,637564500.0,9796.88,3663768.04
2022-11-16,3.4,876.0,945.42,873.78,942.9,994571721.0,14371.27,3788976.21
2022-11-17,2.8,952.91,972.88,950.9,969.26,686108568.0,11413.22,3895316.6
2022-11-18,0.01,967.18,971.77,939.73,969.33,915556719.0,13697.76,3895631.82
2022-11-21,-0.9,971.58,973.19,956.77,960.65,574305865.0,8783.14,3860179.02
2022-11-22,-0.89,953.78,985.28,948.52,952.12,1008378207.0,16669.63,3826204.42
2022-11-23,-0.64,947.81,958.61,942.02,946.0,520139964.0,7856.67,3801722.39
2022-11-24,0.18,942.86,950.03,934.31,947.71,512140273.0,8355.35,3808794.83
2022-11-25,2.51,956.62,971.46,955.53,971.46,593893060.0,9713.92,3904164.16
2022-11-28,3.52,979.68,1006.22,979.48,1005.69,919535086.0,15939.09,4042306.89
2022-11-29,2.63,1008.85,1032.16,998.56,1032.16,1133117599.0,18247.42,4148750.04
2022-11-30,1.58,1037.44,1048.42,1021.54,1048.42,1104378140.0,17760.59,4214326.68
2022-12-01,-1.16,1057.97,1066.28,1035.62,1036.28,1269127912.0,21818.6,4165355.02
2022-12-02,4.22,1032.67,1080.01,1030.81,1080.01,1049852847.0,17918.04,4340799.19
2022-12-05,1.26,1090.97,1099.45,1082.59,1093.67,1172136829.0,20955.32,4396280.66
2022-12-06,-4.11,1088.9,1089.63,1048.69,1048.69,1428258054.0,23519.8,4215879.16
2022-12-07,-0.73,1046.72,1059.79,1034.92,1041.02,860649549.0,14032.36,4185135.13
2022-12-08,0.91,1055.21,1078.09,1045.98,1050.53,879682972.0,15444.3,4223411.04
2022-12-09,0.12,1056.85,1061.21,1041.39,1051.81,757235756.0,12942.51,4228704.47
2022-12-12,-1.88,1059.55,1065.16,1032.07,1032.07,877958360.0,16395.5,4149660.29
2022-12-13,1.49,1035.76,1047.45,1026.3,1047.45,769443285.0,13232.9,4209315.95
2022-12-14,0.28,1062.18,1062.18,1046.43,1050.43,761072187.0,13724.01,4221438.41
2022-12-15,0.47,1049.16,1062.61,1049.06,1055.32,697800437.0,12327.69,4241492.91
2022-12-16,-0.27,1048.62,1064.79,1047.16,1052.48,850176262.0,15503.77,4230062.55
2022-12-19,-1.34,1053.91,1065.59,1038.4,1038.4,951848568.0,16033.54,4174053.33
2022-12-20,-1.47,1035.82,1038.74,1010.08,1023.13,1031118576.0,17459.47,4111603.85
2022-12-21,-0.42,1033.34,1033.84,1005.43,1018.88,823968923.0,14406.96,4095325.89
2022-12-22,0.37,1026.49,1033.18,1016.54,1022.61,689815004.0,12892.89,4110702.1
2022-12-23,-0.22,1023.69,1027.34,1013.2,1020.34,515141509.0,9093.29,4101734.37
2022-12-26,-3.44,1019.66,1021.89,985.21,985.21,590843962.0,9970.3,3960168.27
2022-12-27,1.97,986.07,1007.88,983.67,1004.57,570281609.0,9565.69,4037696.45
2022-12-28,1.1,1008.41,1020.52,998.97,1015.66,573626695.0,10668.72,4082198.97
2022-12-29,-0.63,1016.06,1021.96,1009.29,1009.29,449059072.0,8233.09,4056758.91
2022-12-30,-0.22,1017.45,1017.99,1007.09,1007.09,390088283.0,7418.9,4048205.98
2023-01-03,3.66,1011.39,1043.9,1011.38,1043.9,528550698.0,9243.85,4195519.61
2023-01-04,0.23,1048.31,1052.6,1041.56,1046.35,626873655.0,10527.82,4205529.94
2023-01-05,0.91,1048.17,1058.14,1046.64,1055.82,511418222.0,9177.8,4243671.83
2023-01-06,-0.41,1055.51,1065.58,1047.26,1051.44,669683482.0,11937.85,4226212.23
2023-01-09,0.26,1058.28,1062.12,1050.95,1054.21,457514276.0,8513.39,4237408.7
2023-01-10,-0.08,1054.84,1057.44,1045.75,1053.35,528910751.0,9705.96,4234005.27
2023-01-11,0.23,1058.25,1065.69,1054.53,1055.76,527240353.0,8852.96,4243728.47
2023-01-12,0.06,1058.51,1060.97,1050.27,1056.39,492202714.0,8707.79,4246517.95
2023-01-13,0.36,1060.71,1066.39,1055.23,1060.17,654026437.0,12390.17,4261691.53
2023-01-16,0.61,1062.27,1067.74,1057.87,1066.68,503759289.0,9367.23,4287917.76
2023-01-17,2.03,1071.37,1088.29,1069.86,1088.29,647421543.0,11743.93,4376125.92
2023-01-18,0.92,1092.5,1100.39,1089.56,1098.28,582201090.0,10231.23,4416699.42
2023-01-19,0.89,1095.53,1111.72,1094.46,1108.08,595635986.0,11721.64,4456086.19
2023-01-27,0.81,1114.15,1124.3,1111.41,1117.1,585626147.0,11095.55,4492593.68
2023-01-30,-1.3,1117.66,1118.46,1102.57,1102.57,772274756.0,13618.09,4434145.91
2023-01-31,0.78,1100.4,1111.18,1088.25,1111.18,724362228.0,13591.66,4468738.33
2023-02-01,-3.17,1114.68,1116.96,1075.97,1075.97,993671487.0,17611.89,4327777.77
2023-02-02,0.15,1079.69,1083.36,1070.81,1077.59,609750317.0,11043.93,4334194.76
2023-02-03,-0.04,1078.8,1081.89,1070.46,1077.15,545706766.0,10785.85,4332266.04
2023-02-06,1.13,1072.53,1089.29,1067.24,1089.29,503913909.0,9600.67,4380737.7
2023-02-07,-2.15,1088.07,1092.12,1065.18,1065.84,643536244.0,12160.59,4286885.32
2023-02-08,0.6,1067.58,1079.51,1063.5,1072.22,541757346.0,10004.02,4312046.34
2023-02-09,-0.76,1070.07,1075.2,1064.03,1064.03,454561312.0,9215.55,4279230.72
2023-02-10,-0.82,1066.16,1066.28,1054.08,1055.3,443918431.0,8155.55,4244109.78
2023-02-13,-1.1,1050.99,1054.05,1031.7,1043.7,655446357.0,10453.76,4197269.26
2023-02-14,-0.48,1045.14,1046.64,1032.76,1038.64,382489317.0,6720.22,4177095.54
2023-02-15,0.92,1037.17,1051.89,1034.39,1048.2,563630011.0,9856.47,4215661.11
2023-02-16,0.96,1051.16,1058.29,1047.45,1058.29,461135092.0,8445.21,4256372.55
2023-02-17,0.1,1058.99,1062.25,1053.26,1059.31,449948911.0,7688.13,4260429.42
2023-02-20,2.58,1059.74,1088.01,1059.56,1086.69,653866005.0,11697.84,4368046.46
2023-02-21,-0.41,1089.74,1095.1,1081.8,1082.23,700601658.0,11851.35,4350329.9
2023-02-22,-2.58,1073.62,1073.93,1054.28,1054.28,790186729.0,12727.41,4238285.7
2023-02-23,-0.06,1053.95,1054.48,1030.58,1053.66,686835860.0,12070.14,4235229.66
2023-02-24,-1.34,1051.58,1052.49,1034.66,1039.56,414018786.0,6544.08,4178766.76
2023-02-27,-1.76,1029.55,1031.59,1017.55,1021.25,562876087.0,9323.99,4104784.57
2023-02-28,0.34,1027.74,1034.36,1018.72,1024.68,415620936.0,6477.93,4118513.16
2023-03-01,1.55,1023.29,1040.55,1013.37,1040.55,506797345.0,8256.67,4182158.09
2023-03-02,-0.28,1039.0,1043.8,1033.07,1037.61,356666529.0,6360.51,4170672.98
2023-03-03,-1.24,1038.1,1041.82,1022.78,1024.77,433334538.0,7205.0,4118863.93
2023-03-06,0.24,1032.68,1042.43,1026.73,1027.18,406620413.0,6808.76,4128552.36
2023-03-07,1.04,1033.96,1043.92,1033.32,1037.84,459327394.0,8247.98,4171449.53
2023-03-08,1.09,1028.77,1049.18,1027.8,1049.18,494816440.0,8534.24,4216839.14
2023-03-09,0.65,1050.61,1060.56,1049.45,1055.95,590514866.0,10725.06,4244409.34
2023-03-10,-0.28,1050.53,1053.86,1046.31,1053.0,488120126.0,8741.61,4232379.22
2023-03-13,-0.02,1046.95,1055.58,1045.46,1052.8,606360110.0,11221.88,4231585.4
2023-03-14,-1.2,1049.3,1051.56,1034.72,1040.13,597228671.0,10438.43,4180775.27
2023-03-15,2.12,1052.06,1062.55,1049.26,1062.19,607686113.0,10672.29,4269400.26
2023-03-16,-1.39,1056.15,1058.73,1043.65,1047.4,519667677.0,9397.81,4209671.79
2023-03-17,-0.22,1053.37,1055.42,1043.54,1045.14,551870757.0,10285.29,4200705.49
2023-03-20,-2.11,1041.91,1042.6,1022.71,1023.1,549282333.0,9747.71,4112287.24
2023-03-21,0.91,1028.83,1036.15,1017.05,1032.43,462740926.0,8318.91,4149629.98
2023-03-22,0.79,1035.84,1042.84,1033.73,1040.54,444668376.0,8642.44,4182138.46
